sats,time,long,lat,velocity,heading,height,vert-vel,GPS-Longacc,turn-radius,Centre-Line-Deviation,AbsHead,Longacc,Latacc,rel-height,value
8,75157.3,118.8109901,31.87073217,69.445,83.46,15.87,-1.944,-0.39,4.81E+02,-4.54E+03,-2076.5,-0.39,-0.42,8.882,safe
7,82935,118.6844564,31.95191333,65.341,66.61,10.23,-0.432,0.16,2.36E+02,3.78E+02,-1013.4,0.16,-0.23,7.531,safe
10,83325.3,118.7228245,31.97713912,63.98,99.6,12.49,1.368,0,4.85E+02,-2.90E+03,-980.4,0,-1.64,7.511,safe
9,83155.7,118.7083132,31.96831825,80.447,32.58,8.98,0.324,0.09,1.00E+03,-1.77E+03,-1047.4,0.09,0.08,7.978,safe
9,75008.6,118.8021101,31.86941813,33.877,251.49,13.68,0.108,-0.22,2.10E+02,-3.69E+03,-1908.5,-0.22,0.08,6.15,safe
10,82921.9,118.6822535,31.95095117,58.696,59.78,11.87,0.216,0.11,1.00E+03,5.85E+02,-1020.2,0.11,-0.24,7.973,safe
10,83022.2,118.6944009,31.95411422,71.507,77.46,11.11,0.324,0,1.00E+03,-4.52E+02,-1002.5,0,-0.06,8.994,safe
9,75003.2,118.8027704,31.869614,52.545,251.07,13.11,0,-0.09,3.39E+02,-3.62E+03,-1908.9,-0.09,0.15,5.745,safe
8,74209,118.793024,31.89138525,22.415,223.95,14.9,0.324,-0.05,1.29E+02,-2.05E+03,-1936.1,-0.05,0.26,5.828,safe
9,75512.7,118.8087598,31.8817763,52.079,80.84,12.75,-0.324,0.12,3.03E+02,-4.38E+03,-2079.2,0.12,0.07,6.039,safe
7,73928.9,118.8085515,31.89569078,42.605,268.54,10.91,-0.216,0.03,1.92E+02,-6.56E+02,-1891.5,0.03,-0.19,1.134,safe
9,83649.4,118.7602882,31.97008593,55.576,112.31,28.65,-1.332,0.14,7.94E+01,-2.43E+03,-967.69,0.14,-0.24,26.094,safe
8,81238.3,118.6765784,31.93620078,18.248,265.24,23.76,0.108,0.12,1.88E+01,1.79E+03,-1534.8,0.12,-0.13,18.13,safe
10,80854,118.6818071,31.9378716,47.317,306.1,26.48,1.62,-0.09,5.38E+01,2.20E+03,-1133.9,-0.09,0.16,17.38,safe
10,75422.9,118.8107798,31.87520145,46.075,331.56,15.41,-0.036,0.11,5.00E+02,-4.52E+03,-2188.4,0.11,-0.02,7.503,safe
9,75551,118.8147913,31.88254592,53.2,81.74,9.3,-0.216,0.11,7.47E+02,-4.96E+03,-2078.3,0.11,0.04,3.204,safe
6,74144.6,118.7949979,31.89304318,54.16,218.8,15.12,0.144,-0.08,4.79E+02,-1.94E+03,-1941.2,-0.08,0.2,4.877,safe
10,83055.6,118.7004871,31.95774602,71.974,34.88,13.64,0.144,0.12,5.29E+02,-1.03E+03,-1045.1,0.12,0.04,13.173,safe
7,74733.7,118.8067651,31.88427873,77.168,163.11,8.15,0.468,-0.16,8.57E+02,-3.20E+03,-1996.9,-0.16,-0.03,1.191,safe
5,81211.9,118.6770506,31.93636662,2.272,231.63,27,1.404,0.03,1.03E-01,1.83E+03,-1208.4,0.03,0,15.968,safe
7,81205.3,118.6771205,31.9364289,3.227,260.43,23.53,-0.648,0.05,3.16E+00,1.83E+03,-1179.6,0.05,0.09,15.121,safe
10,80456.3,118.7139194,31.90167973,96.989,328.92,32.56,-1.332,-0.06,1.00E+03,-7.48E+02,-1111.1,-0.06,0.1,25.152,safe
10,80508.2,118.7120678,31.90424067,102.718,327.93,28.38,-1.728,-0.06,1.00E+03,-5.74E+02,-1112.1,-0.06,0.01,19.892,safe
10,75413.9,118.8110796,31.87461047,6.271,344.26,14.87,-0.216,-0.04,8.96E+00,-4.55E+03,-2175.7,-0.04,-0.08,7.262,safe
7,74143.7,118.7950895,31.89313823,54.777,219.68,15.08,0.144,0.04,4.67E+02,-1.93E+03,-1940.3,0.04,-0.02,4.829,safe
10,83507.8,118.7361374,31.96991245,54.227,124.04,37.26,1.188,0.01,5.63E+02,-1.64E+03,-955.96,0.01,-0.05,36.677,safe
9,75620.1,118.8216005,31.88307212,87.899,88.04,9.82,0.432,-0.06,1.00E+03,-5.60E+03,-2072,-0.06,0.04,4.104,safe
8,82824.6,118.6732562,31.94509417,79.84,50.1,15.41,-0.072,0.02,2.41E+02,1.24E+03,-1029.9,0.02,-0.34,7.933,safe
9,80330,118.7322916,31.88488638,103.935,301.41,52.98,0.756,-0.03,1.00E+03,-2.49E+03,-1138.6,-0.03,0.01,45.105,safe
9,83357.1,118.7298845,31.97459472,89.206,132.4,20.59,1.08,0,5.92E+02,-2.23E+03,-947.6,0,-0.07,20.043,safe
7,82931.4,118.6838212,31.95165887,67.635,63.5,10.07,-0.396,0.12,8.73E+02,4.38E+02,-1016.5,0.12,-0.22,7.501,safe
6,82844.8,118.6770035,31.94764298,81.426,49.21,10.69,0.396,-0.42,4.74E+02,9.90E+02,-1030.8,-0.42,0.61,6.896,safe
6,74759.6,118.8081085,31.88044622,74.874,163.92,11.42,0.144,0,1.00E+03,-3.07E+03,-1996.1,0,-0.19,3.242,safe
10,83602.8,118.7481921,31.96845732,81.404,79.83,32.68,-1.008,0.11,6.27E+02,-1.36E+03,-1000.2,0.11,-0.03,32.559,safe
7,75504.4,118.807992,31.88153372,21.78,6.41,14.29,-0.468,0.07,1.38E+01,-4.31E+03,-2153.6,0.07,-0.44,6.688,safe
10,81140.6,118.6773452,31.93653618,2.312,240.52,22.39,0.108,0.09,1.41E+00,1.86E+03,-1199.5,0.09,0.05,15.089,safe
9,75219.7,118.8131385,31.87156363,45.008,331.8,12.72,-0.324,0.44,1.85E+02,-4.75E+03,-2188.2,0.44,-0.17,5.407,safe
10,83130.2,118.7050142,31.96381358,96.433,30.05,8.23,0.036,-0.09,1.00E+03,-1.46E+03,-1050,-0.09,0.14,7.189,safe
10,83538.9,118.7417461,31.96802275,91.157,99.67,40.15,-0.936,0.08,6.80E+02,-1.11E+03,-980.33,0.08,0.15,39.74,safe
8,73903.1,118.8129168,31.89593758,49.871,263.52,10.67,0.144,0.13,1.85E+02,-2.65E+02,-1896.5,0.13,-0.19,0.578,safe
9,80506.3,118.7123782,31.90382203,104.543,327.79,29.13,-1.476,-0.11,1.00E+03,-6.03E+02,-1112.2,-0.1,-0.12,20.745,safe
7,71729.1,118.8188225,31.89280687,0.966,295.3,11.75,0.072,0.27,1.01E+00,-4.97E-02,-64.7,0.27,-1.41,0.029,safe
8,73844.1,118.8158525,31.89619588,46.931,265.35,11.09,0.252,0.09,1.00E+03,1.31E+01,-1894.7,0.09,0.01,0.82,safe
8,74643.9,118.8055672,31.89266437,77.52,175.75,11.09,0.468,-0.17,1.00E+03,-3.31E+03,-1984.3,-0.17,0.03,0.214,safe
5,72722.5,118.8182875,31.89511613,29.108,343.68,10.98,-0.072,-0.21,5.56E+02,5.40E+01,-736.32,-0.21,-0.19,-0.031,safe
10,83455.9,118.7347001,31.97085935,48.484,130.09,32.97,1.152,0.13,1.00E+03,-1.78E+03,-949.91,0.13,-0.04,32.56,safe
9,82815.7,118.6716843,31.94380732,97.505,40.67,11.2,-1.44,-0.28,4.75E+02,1.30E+03,-1039.3,-0.28,0.01,7.802,safe
9,73951.7,118.8061104,31.89552212,27.074,265.59,10.09,0,0.07,1.38E+02,-8.87E+02,-1894.4,0.07,-0.13,0.391,safe
8,74036,118.8003335,31.89510177,69.451,264.38,11.45,0.036,-0.16,3.32E+02,-1.43E+03,-1895.6,-0.16,0.02,0.82,safe
9,83349,118.7281574,31.97568628,95.254,121.1,19,1.332,0,1.00E+03,-2.40E+03,-958.9,0,-0.08,17.445,safe
10,80638.7,118.6969525,31.91473658,25.569,300.1,29.32,-0.036,0.21,9.39E+02,8.58E+02,-1139.9,0.21,-0.13,23.293,safe
9,83039,118.6979776,31.9555688,77.782,53.29,10.49,0.288,-0.11,8.64E+02,-7.90E+02,-1026.7,-0.11,0.14,9.241,safe
6,72713.9,118.8184817,31.89453012,29.345,346.77,11.29,0.252,0.3,8.24E+02,3.55E+01,-733.23,0.3,-0.23,-0.001,safe
8,82721.7,118.6711209,31.93315783,62.652,281.56,16.71,-1.044,-0.18,9.47E+01,1.35E+03,-1158.4,-0.18,-0.51,13.015,safe
10,83505.9,118.7358912,31.97005723,52.322,125.19,36.5,1.188,-0.07,1.00E+03,-1.67E+03,-954.81,-0.07,0.07,36.037,safe
9,80230.5,118.7497491,31.88096582,103.85,280.29,57.04,-0.54,-0.19,1.00E+03,-4.14E+03,-1159.7,-0.19,0.02,49.191,safe
6,72248,118.8188235,31.89279897,0.906,122.52,9.82,-0.216,0.26,2.53E-02,2.30E-01,-237.48,0.26,-0.55,-0.024,safe
9,75129.6,118.8049138,31.8700264,70.012,74.24,17.19,1.8,-0.06,1.00E+03,-3.97E+03,-2085.8,-0.06,-0.13,9.233,safe
10,82712.9,118.6726256,31.93365227,70.442,229.41,16.67,-0.756,-0.1,9.09E+02,1.45E+03,-1210.6,-0.1,-0.14,13.124,safe
10,83532.5,118.7401718,31.9683489,80.85,105.33,41.72,-0.324,0.07,1.00E+03,-1.26E+03,-974.67,0.07,0.1,40.76,safe
9,80231.8,118.7493595,31.88102698,103.741,280.71,56.72,-0.72,-0.09,1.00E+03,-4.10E+03,-1159.3,-0.09,-0.13,48.918,safe
9,80231.2,118.7495393,31.88099872,103.709,280.63,56.85,-0.864,-0.05,1.00E+03,-4.12E+03,-1159.4,-0.05,-0.07,49.041,safe
10,80345.7,118.7284965,31.88740862,107.498,312.77,52.66,-1.548,0.05,1.00E+03,-2.13E+03,-1127.2,0.05,-0.04,44.714,safe
10,83407.4,118.7317491,31.97309143,72.213,131.9,25.7,1.404,-0.25,1.00E+03,-2.06E+03,-948.1,-0.25,-0.02,24,safe
9,83346.8,118.7276169,31.97594727,95.944,118.45,18.2,1.26,0.01,1.00E+03,-2.45E+03,-961.55,0.01,-0.1,16.642,safe
10,82640.3,118.6762613,31.93614412,3.396,232.8,22.42,0.036,0.13,4.78E+00,1.79E+03,-1207.2,0.13,-0.12,18.176,safe
8,74543,118.8031643,31.89514692,34.972,43.05,9.06,-0.36,0.06,5.76E+02,-3.14E+03,-2117,0.06,0.16,-0.836,safe
9,74916.4,118.8119983,31.87106872,52.612,264.88,13.89,0.648,0.17,7.39E+02,-2.75E+03,-1895.1,0.17,-0.33,6.341,safe
4,80416.4,118.7215665,31.89344382,112.238,315.91,35.66,-1.62,0.08,1.00E+03,-1.47E+03,-1124.1,0.08,0.01,27.088,safe
7,74736.8,118.8069541,31.88373868,68.817,164.22,8.6,0.54,0.04,4.44E+02,-3.18E+03,-1995.8,0.04,0.08,1.567,safe
9,74936.8,118.8078632,31.87067165,77.822,262.79,22.85,0.72,-0.15,1.00E+03,-3.14E+03,-1897.2,-0.15,0.14,15.454,safe
10,83603.9,118.7484533,31.96849605,82.521,80.23,32.3,-1.116,0.13,1.00E+03,-1.38E+03,-999.77,0.13,0.04,32.246,safe
8,73853.3,118.8144805,31.89609058,53.63,264.42,10.83,0.18,0.1,6.10E+02,-1.17E+02,-1895.6,0.1,-0.29,0.588,safe
8,73917.8,118.8101812,31.89577952,62.731,266.04,12.21,0.9,0.33,1.00E+03,-5.23E+02,-1894,0.33,-0.37,2.164,safe
9,75004.6,118.802573,31.86955687,49.046,251,13.17,0.18,-0.06,1.00E+03,-3.64E+03,-1909,-0.06,-0.01,5.754,safe
7,83950.7,118.7570855,31.96524325,25.087,182.32,20.22,0.036,0,1.93E+02,-2.64E+03,-1257.7,0,-0.05,20.849,safe
9,83348,118.7279137,31.97580762,96.646,119.87,18.64,1.332,0.08,8.87E+02,-2.42E+03,-960.13,0.08,-0.12,17.081,safe
9,80527,118.7087991,31.90787647,96.002,315.41,27.43,1.764,0,1.00E+03,-2.64E+02,-1124.6,0,0.14,20.023,safe
8,82734,118.6697785,31.934793,73.454,340.57,16.99,0.504,0.26,1.00E+03,1.47E+03,-1099.4,0.26,0.22,12.542,safe
7,75235.3,118.8121496,31.87315262,35.394,332.3,13.07,0.54,-0.04,3.93E+02,-4.65E+03,-2187.7,-0.04,-0.27,5.629,safe
10,83054.4,118.7003413,31.95757158,70.714,36.02,13.63,0.54,0.05,8.23E+02,-1.01E+03,-1044,0.05,0.15,13.097,safe
5,72713.4,118.818492,31.89449507,29.051,346.26,11.34,0.288,0.23,1.73E+02,3.45E+01,-733.74,0.23,0.02,-0.038,safe
9,75403.4,118.8113643,31.87423705,41.803,330.37,13.92,0.54,0.02,2.08E+02,-4.58E+03,-2189.6,0.02,-0.05,6.667,safe
6,82844.4,118.6769287,31.94758928,83.994,50.37,10.54,-0.324,0.46,1.00E+03,9.97E+02,-1029.6,0.46,-0.07,6.888,safe
8,74030.8,118.8013132,31.89515142,58.413,267.89,11.04,-0.036,0,1.00E+03,-1.34E+03,-1892.1,0,-0.17,0.732,safe
10,82652.8,118.675552,31.9355838,45.023,235.32,23.05,0.108,-0.11,4.22E+02,1.72E+03,-1204.7,-0.11,0,19.189,safe
7,82939.7,118.6853032,31.95221267,68.505,68.02,10.21,0,-0.06,1.00E+03,2.98E+02,-1012,-0.06,0.25,7.362,safe
7,74229.2,118.7918793,31.89032935,15.495,236.63,24.11,1.044,-0.33,1.24E+01,-2.16E+03,-1923.4,-0.33,-0.22,11.124,safe
10,83426.7,118.7331857,31.97197775,22.89,131.4,28.4,0.612,-0.19,1.19E+02,-1.92E+03,-948.6,-0.19,0.08,27.888,safe
7,82928.4,118.6832849,31.9514298,67.587,63.16,10.9,-0.576,-0.23,1.00E+03,4.88E+02,-1016.8,-0.23,-0.28,7.681,safe
10,80641.8,118.6967199,31.914853,34.215,300.56,29.49,0.036,0.16,2.48E+02,8.79E+02,-1139.4,0.16,-0.08,23.217,safe
9,80048.6,118.7805193,31.87868958,99.38,284.92,28.21,1.296,-0.06,1.00E+03,-5.83E+03,-1155.1,-0.06,-0.03,20.771,safe
10,80719.5,118.6905285,31.9198382,102.675,326.21,27.61,-0.36,0.13,1.00E+03,1.46E+03,-1113.8,0.13,-0.02,20.831,safe
9,83207,118.7096508,31.9700439,77.638,32.32,11.12,0.684,0,1.00E+03,-1.89E+03,-1047.7,0,0.11,9.122,safe
7,84006.8,118.756992,31.96387952,35.32,186.58,19.39,0.432,-0.05,1.17E+02,-2.65E+03,-1253.4,-0.05,0.01,20.444,safe
10,83113.9,118.7025672,31.96055958,78.859,31.86,11.09,-1.224,0,1.00E+03,-1.22E+03,-1048.1,0,0.04,11.428,safe
9,83015.2,118.6928217,31.9538296,88.667,79.54,13.48,-0.036,0.14,1.00E+03,-3.02E+02,-1000.5,0.14,-0.01,8.536,safe
10,83517.7,118.7374471,31.96924888,55.335,117.78,39.79,1.188,-0.05,1.00E+03,-1.52E+03,-962.22,-0.05,0.14,39.131,safe
4,74839.4,118.8103364,31.87543833,50.589,150.72,12.21,0.288,0.19,1.60E+00,-2.91E+03,-2009.3,0,-37.7,6.533,safe
10,82907.3,118.6801776,31.94984588,51.405,53.25,12.45,0.252,0.14,2.43E+02,7.81E+02,-1026.8,0.14,0.22,7.832,safe
10,83446.4,118.7338803,31.97144332,28.087,131.75,30.09,0.684,0.14,3.19E+02,-1.86E+03,-948.25,0.14,-0.15,29.877,safe
10,82641.5,118.6762507,31.93613418,6.474,223.7,22.48,0.144,0.16,9.78E+00,1.79E+03,-1216.3,0.16,-0.14,18.211,safe
8,74913.5,118.8124023,31.87110313,42.763,261.81,13.54,0.36,0.11,1.00E+03,-2.71E+03,-1898.2,0.11,-0.07,5.873,safe
6,72811.4,118.8173806,31.89634942,23.239,271.03,11.12,-0.396,0.3,2.65E+01,1.38E+02,-808.97,0.3,-0.27,-0.261,safe
9,80113.7,118.7730915,31.8799257,108.254,274.58,30.89,0.504,0.02,1.00E+03,-5.13E+03,-1165.4,0.02,-0.05,23.34,safe
7,73205.1,118.817018,31.8963245,0.929,318.92,10.67,-0.072,0.26,1.00E+03,1.19E+02,-1481.1,0.26,0.19,0.352,safe
10,83444,118.7337439,31.9715487,22.943,132.19,29.66,0.576,-0.01,2.19E+02,-1.87E+03,-947.81,-0.01,0.04,29.52,safe
8,83619.3,118.7525793,31.96909205,102.893,79.31,28.42,-0.864,0,1.00E+03,-1.77E+03,-1000.7,-0.01,0.13,28.107,safe
10,75832.4,118.8209258,31.87881648,62.428,243.12,14.87,-0.828,0.05,4.26E+02,-5.89E+03,-1196.9,0.05,0.04,7.385,safe
8,75439.4,118.809424,31.87747603,74.449,337,15.37,-0.612,0.19,1.00E+03,-4.45E+03,-2183,0.19,-0.14,6.257,safe
8,83623.8,118.7539296,31.9693017,102.439,79.95,28.82,0.54,0.02,1.00E+03,-1.90E+03,-1000.1,0.02,0.04,28.056,safe
10,80344.2,118.7288461,31.88713645,107.528,312.11,53.19,-0.576,0.08,1.00E+03,-2.16E+03,-1127.9,0.08,-0.05,45.208,safe
9,75607.2,118.818286,31.88293693,83.732,83.57,8.96,0.18,0.13,1.00E+03,-5.29E+03,-2076.4,0.13,-0.13,3.175,safe
7,74806.5,118.8084955,31.87931512,45.629,163.67,13.9,-0.108,-0.78,5.73E+02,-3.03E+03,-1996.3,-0.78,-0.14,5.166,aggressive
8,83028.7,118.6957871,31.95448238,80.178,65.44,9.94,0.108,-0.17,7.36E+02,-5.82E+02,-1014.6,-0.17,0.4,8.995,safe
9,80333.9,118.7313023,31.88542777,101.752,303.57,53.89,0.468,0.03,1.00E+03,-2.39E+03,-1136.4,0.03,0.06,45.921,safe
10,80342.2,118.7293156,31.88677917,106.679,311.49,53.65,-0.828,0.05,1.00E+03,-2.21E+03,-1128.5,0.05,-0.08,45.69,safe
9,74422.4,118.7918847,31.89020953,14.127,102.36,21.68,-0.54,0.08,8.86E+00,-2.16E+03,-2057.6,0.08,0.15,10.936,safe
6,73316.9,118.8170161,31.89632448,1,281.06,10.18,0,0.28,7.40E-02,1.19E+02,-1878.9,0.28,-1.39,0.31,safe
9,74934.7,118.8083387,31.87071977,76.855,263.01,22.19,1.836,-0.08,1.00E+03,-3.09E+03,-1897,-0.08,0.34,14.694,safe
8,75225.7,118.8127466,31.87218833,48.35,331.45,12.51,-0.216,-0.25,2.85E+02,-4.71E+03,-2188.5,-0.25,0.04,5.014,safe
7,83914.8,118.7571798,31.96664325,44.15,185.16,27.13,-1.188,0.01,4.39E+02,-2.63E+03,-894.84,0.01,-0.1,24.123,safe
8,83553.1,118.7457457,31.96805998,93.773,80.71,36.47,-1.368,0.02,1.00E+03,-1.13E+03,-999.29,0.02,0.06,35.619,safe
8,73847.8,118.815323,31.89615787,51.606,264.28,11.04,-0.288,0.36,3.16E+02,-3.69E+01,-1895.7,0.36,0.3,0.801,safe
8,74506.3,118.7960656,31.89355072,50.378,54.56,14.35,-0.396,-0.04,4.30E+02,-2.47E+03,-2105.4,-0.04,-0.2,3,safe
9,75801.4,118.8206329,31.87778792,54.214,314.86,20.95,2.196,-0.11,1.70E+02,-5.86E+03,-1485.1,-0.11,-0.15,12.832,safe
8,75510.2,118.8084168,31.88173395,43.376,82.42,12.29,-0.288,0.09,5.05E+02,-4.35E+03,-2077.6,0.09,-0.12,6.208,safe
10,80637.6,118.6970163,31.91470645,19.338,298.7,29.29,0.036,0.22,1.00E+03,8.52E+02,-1141.3,0.22,-0.22,23.31,safe
9,75531.3,118.8125544,31.88225973,79.774,86.82,10.78,-0.648,0.05,1.00E+03,-4.74E+03,-2073.2,0.05,-0.04,4.247,safe
7,82928,118.6832142,31.95140002,66.206,63.74,11.04,-0.468,-0.46,2.17E+02,4.95E+02,-1016.3,-0.46,-0.79,7.723,safe
8,84021.4,118.7568003,31.96276863,18.786,187.66,20.38,-0.576,-0.04,4.58E+01,-2.67E+03,-1252.3,-0.04,-0.09,20.574,safe
9,74525.6,118.7997775,31.89463903,82.717,84.72,11.28,-0.288,-0.01,1.00E+03,-2.82E+03,-2075.3,-0.01,-0.33,0.412,safe
9,80317.7,118.7357349,31.88344557,104.837,290.16,54.21,-1.62,0.1,9.44E+02,-2.81E+03,-1149.8,0.1,0.05,47.047,safe
8,74206.4,118.7931456,31.89147947,22.464,232.4,15.45,0.432,-0.21,3.61E+01,-2.04E+03,-1927.6,-0.21,0.34,5.431,safe
9,74935.1,118.8082485,31.870711,77.361,263.69,22.37,1.584,0.01,1.00E+03,-3.10E+03,-1896.3,0.01,-0.13,14.889,safe
10,80640.6,118.6968182,31.91480292,30.081,301.54,29.41,-0.036,0.09,1.18E+02,8.70E+02,-1138.5,0.09,-0.18,23.222,safe
10,75955.5,118.796798,31.87585752,109.415,274.59,20.2,-1.548,-0.09,1.00E+03,-7.37E+03,-1165.4,-0.09,0.09,13.342,safe
9,80318.4,118.7355325,31.88351102,105.037,290.91,53.95,-1.512,-0.16,7.16E+02,-2.80E+03,-1149.1,-0.16,0.04,46.726,safe
9,80218.8,118.753346,31.88044072,106.511,278.75,58.61,-0.144,-0.04,1.00E+03,-4.48E+03,-1161.3,-0.04,-0.03,50.988,safe
9,80330.9,118.7320583,31.88500982,103.656,302.07,53.15,0.792,-0.02,1.00E+03,-2.47E+03,-1137.9,-0.02,-0.03,45.261,safe
10,75909.5,118.8112995,31.8764208,105.636,260.6,17.9,1.8,0.16,1.00E+03,-6.79E+03,-1179.4,0.16,-0.15,11.082,safe
9,75525.3,118.8112292,31.88207748,72.845,80.23,11.57,-0.108,0.15,2.80E+02,-4.62E+03,-2079.8,0.15,0.13,4.79,safe
9,75427.8,118.8104198,31.87576018,55.053,330.8,14.75,-0.396,0.02,2.60E+02,-4.49E+03,-2189.2,0.02,0.04,6.986,safe
6,75241.5,118.8119976,31.8734168,3.528,333.35,12.84,0,-0.02,1.72E+01,-4.64E+03,-2186.6,-0.02,-0.19,6.015,safe
10,80341.1,118.7295738,31.88658548,106.617,311.19,53.94,-0.612,0.08,1.00E+03,-2.23E+03,-1128.8,0.08,0.05,45.923,safe
5,72713.6,118.8184878,31.89450918,29.181,345.39,11.33,0.288,0,2.25E+02,3.49E+01,-734.61,0,-0.07,-0.022,safe
6,74716.3,118.8060512,31.88751007,63.099,171.72,11.35,0.684,0.09,1.00E+03,-3.26E+03,-1988.3,0.09,-0.23,0.883,safe
7,83946.9,118.7570924,31.96545313,18.68,180.76,19.31,0.396,0.15,3.96E+01,-2.64E+03,-1259.2,0.15,-0.05,20.778,safe
10,83450.4,118.7341734,31.97121732,36.687,131.88,31.22,1.08,0.04,1.64E+02,-1.83E+03,-948.12,0.04,0.05,30.791,safe
6,72249.8,118.8188235,31.8927994,0.829,278.62,9.93,0.036,0.23,1.00E+03,2.58E-01,-441.38,0.23,-1.14,-0.027,safe
7,82935.1,118.684474,31.95191967,65.4,65.77,10.25,-0.216,0.02,1.00E+03,3.76E+02,-1014.2,0.02,0.27,7.528,safe
9,80924.1,118.6776351,31.93668907,8.11,228.93,23.26,0.036,-0.07,2.13E+01,1.88E+03,-1211.1,-0.07,-0.08,15.122,safe
10,80715.4,118.6912376,31.91898315,101.012,322.88,27.42,-0.324,0.02,1.00E+03,1.40E+03,-1117.1,0.02,0.01,21.037,safe
9,83550.1,118.7449091,31.96796317,97.662,84.24,37.35,-0.756,-0.12,9.14E+02,-1.05E+03,-995.76,-0.12,0.07,36.608,safe
10,83326,118.7229559,31.97713027,65.01,95.84,12.16,0.864,0.25,2.90E+02,-2.89E+03,-984.16,0.25,0.14,7.719,safe
9,73950.8,118.8061785,31.8955279,25.003,263.45,10.1,-0.18,-0.01,3.85E+02,-8.81E+02,-1896.6,-0.01,0.19,0.438,safe
7,83226,118.7119362,31.97296763,70.743,37.07,10.07,-0.576,0.03,5.72E+02,-2.11E+03,-1042.9,0.03,0.03,7.724,safe
10,82642.6,118.6762313,31.9361162,11.693,219.14,22.28,0.072,0.2,1.40E+01,1.79E+03,-1220.9,0.2,0.01,18.247,safe
7,74903.1,118.8126641,31.8718188,55.525,148.87,10.74,0.324,-0.45,1.50E+02,-2.69E+03,-2011.1,-0.45,-0.09,4.486,safe
9,80153.8,118.7609907,31.87985325,100.88,272.17,48.79,1.584,0.18,1.00E+03,-5.20E+03,-1167.8,0.18,-0.18,41.336,safe
10,83501.3,118.7353408,31.97041058,51.033,127.46,34.92,1.26,0.03,1.00E+03,-1.72E+03,-952.54,0.03,-0.09,34.479,safe
8,75209.8,118.8128392,31.87100705,41.684,83.6,13.32,-0.252,-0.35,1.39E+02,-4.72E+03,-2076.4,-0.35,-0.04,5.998,safe
7,83952.6,118.7570825,31.96512253,27.28,181.73,20.27,-0.144,0.18,2.96E+02,-2.64E+03,-1258.3,0.18,0.14,20.788,safe
9,83155,118.7082241,31.96819922,81.003,32.32,8.92,0.324,0.17,5.30E+02,-1.76E+03,-1047.7,0.17,0.02,7.933,safe
8,82743.6,118.6691982,31.93660133,83.574,351.63,18.51,0.648,0.25,9.73E+02,1.53E+03,-1088.4,0.25,-0.02,14.12,safe
10,80520.8,118.709976,31.90677948,95.114,320.18,25.45,0.936,-0.06,1.00E+03,-3.76E+02,-1119.8,-0.06,0.04,17.59,safe
10,82655.1,118.6752913,31.93543312,49.206,236.33,23.14,-0.18,0.11,1.00E+03,1.70E+03,-1203.7,0.11,-0.03,19.253,safe
8,82825.4,118.6733998,31.94519862,80.721,49.13,15.22,-0.612,-0.29,1.00E+03,1.22E+03,-1030.9,-0.29,-0.69,7.912,safe
10,82708.1,118.6733896,31.93421407,72.79,230.81,18.61,-1.584,-0.09,1.00E+03,1.52E+03,-1209.2,-0.08,-0.12,15.111,safe
9,80303.4,118.7398893,31.8824677,103.402,281.05,60.4,-0.36,-0.12,1.00E+03,-3.21E+03,-1159,-0.12,-0.08,52.852,safe
6,80742.3,118.6877153,31.92522878,105.207,340.33,19.24,-3.492,-0.05,1.00E+03,1.69E+03,-1099.7,-0.05,0.11,18.944,safe
10,83134.4,118.7056058,31.96466448,89.252,31.43,8.1,0.612,0,1.00E+03,-1.51E+03,-1048.6,0,0.26,7.29,safe
10,82915.3,118.6812363,31.9504555,58.538,59.86,12.25,-0.036,0.06,1.00E+03,6.81E+02,-1020.1,0.06,-0.07,7.972,safe
7,83847.8,118.7580364,31.96851388,17.747,275.43,25.69,0.396,0.05,6.73E+01,-2.58E+03,-804.57,0.05,-0.21,23.404,safe
8,82759.2,118.6694095,31.94012803,99.111,14.16,20.17,-0.72,0.02,1.00E+03,1.51E+03,-1065.8,0.02,-0.26,15.745,safe
7,84013.1,118.756904,31.96335147,33.319,186.26,19.97,-0.036,0.23,2.18E+02,-2.66E+03,-1253.7,0.23,0.4,20.996,safe
8,74535.9,118.8022059,31.89482035,68.073,82.6,9.95,-0.108,-0.16,9.29E+02,-3.05E+03,-2077.4,-0.16,0.17,-0.364,safe
10,82906.8,118.6801172,31.94980778,51.13,53.03,12.44,-0.036,0.07,3.09E+02,7.87E+02,-1027,0.07,0.11,7.822,safe
9,73932.7,118.8080687,31.89566652,43.832,264.58,10.71,-0.18,0.06,3.95E+02,-7.02E+02,-1895.4,0.06,-0.05,0.863,safe
10,75921,118.8077678,31.87599213,106.804,263.83,25.09,1.62,-0.07,1.00E+03,-7.12E+03,-1176.2,-0.07,-0.09,17.722,safe
9,82814.3,118.6714231,31.94353822,101.011,38.52,11.77,-1.692,0.03,1.00E+03,1.32E+03,-1041.5,0.03,0.09,8.382,safe
9,80237,118.7478063,31.88126872,104.056,280.19,55.93,-0.072,0.11,1.00E+03,-3.96E+03,-1159.8,0.11,0.08,48.3,safe
10,75955.2,118.7968943,31.87585075,109.41,275.03,20.34,-1.656,-0.06,1.00E+03,-7.38E+03,-1165,-0.06,-0.18,13.475,safe
9,75619.7,118.821497,31.88306913,88.174,88.2,9.78,0.504,0.1,1.00E+03,-5.59E+03,-2071.8,0.1,-0.13,4.069,safe
